Rk,Player,Class,Season,Pos,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
127,Rodney Howard,FR,2019-20,C,Georgia,SEC,24,176,9.2,0.491,0.565,9.5,12.5,11,2.8,0.6,8.6,24.1,11.3,35,90.9,103.7,0,0.2,0.2,-2.6,4.6,2.1
128,Torrence Watson,SO,2019-20,G,Missouri,SEC,31,524,3.7,0.432,0.396,1.3,8,4.6,4,0.9,1,17.5,19.6,127,81.2,103.4,-0.4,0.6,0.2,-2.7,-0.6,-3.3
129,Kahlil Whitney,FR,2019-20,F,Kentucky,SEC,18,231,6.6,0.411,0.403,7.8,7.9,7.8,6.5,1.3,1.4,17.1,19.5,63,84.3,101.8,-0.1,0.3,0.2,-2,1.2,-0.9
130,James Bishop,FR,2019-20,G,Louisiana State,SEC,16,137,8,0.474,0.467,0.9,3.1,2,11.4,1.7,0.8,17.5,22.1,46,91.8,109.9,0,0.1,0.1,-0.7,-2.6,-3.3
131,Ques Glover,FR,2019-20,G,Florida,SEC,31,384,7.2,0.485,0.476,1.9,7.4,4.7,10.1,0.8,0.6,22.2,24.7,126,84.3,106,-0.2,0.3,0.1,-3,-0.8,-3.8
132,Marshall Graves,SR,2019-20,G,Louisiana State,SEC,16,116,5.9,0.502,0.5,1,6.3,3.8,6.7,0.5,0,14.3,11.6,23,103.4,111.8,0.1,0,0.1,1.4,-1.9,-0.5
133,Matthew Moyer,JR,2019-20,F,Vanderbilt,SEC,25,304,5.5,0.366,0.342,3.7,18,10.7,3.7,1.7,3.2,11.8,12.7,52,79.9,106.1,-0.2,0.2,0.1,-4,1.7,-2.4
134,Amanze Ngumezi,SO,2019-20,F,Georgia,SEC,7,108,12.7,0.497,0.487,5.2,12.2,8.7,5.5,0.5,5.6,15.6,22.7,39,94,106,0.1,0.1,0.1,-2.5,0.9,-1.7
135,Uros Plavsic,FR,2019-20,F,Tennessee,SEC,16,117,7.4,0.465,0.421,8.3,6.8,7.6,5.8,1.5,0,16.6,24.2,40,89.6,102.8,0,0.1,0.1,-4.1,-1.5,-5.6
136,Jeantal Cylla,SR,2019-20,F,Arkansas,SEC,28,202,2.1,0.352,0.314,4.6,17.8,11.2,3.5,0.8,2.1,22.6,13.4,33,69,98.6,-0.3,0.3,0,-6.2,1.9,-4.3
137,KeyShawn Feazell,JR,2019-20,F,Mississippi State,SEC,24,254,3.5,0.415,0.389,4.9,14.6,10,5.9,0.7,1.3,29.9,11.2,38,76.8,105.5,-0.2,0.2,0,-2.4,0.8,-1.6
138,Mark French,SR,2019-20,G,Texas A&M,SEC,23,233,3.3,0.363,0.337,0.5,6.1,3.3,17.9,1.6,0,21.7,13.5,40,77.4,105.8,-0.2,0.2,0,-3.7,-0.7,-4.5
139,Braelee Albert,,2019-20,G,Vanderbilt,SEC,20,284,2.4,0.436,0.382,6.8,8.2,7.5,1.9,0.6,1.1,26.6,10.1,43,82.8,113.1,-0.1,0,-0.1,-2.5,-0.5,-2.9
140,Oton Jankovic,FR,2019-20,F,Vanderbilt,SEC,21,130,2.6,0.358,0.316,6.1,12.2,9.1,4.2,1.8,2.5,28.7,12.2,20,69.3,108.4,-0.2,0.1,-0.1,-4.9,1.6,-3.3
141,T.J. Moss,SO,2019-20,G,South Carolina,SEC,30,355,1.3,0.328,0.329,0.6,7.6,4,20.5,1.2,0.3,25,16.6,75,69.3,103.1,-0.6,0.4,-0.2,-5.2,-0.5,-5.7
142,Franco Miller Jr,FR,2019-20,G,Mississippi,SEC,19,139,-4.8,0.158,0.139,2.5,12.7,7.6,7.4,0.4,0,36.7,11.1,10,37.5,105.5,-0.4,0.1,-0.3,-8,0.9,-7.2
1,Devon Dotson,SO,2019-20,G,Kansas,Big 12,30,1047,24.9,0.578,0.517,2,10.7,6.6,22.5,3.5,0.3,13.4,26.4,534,118,90.5,3.8,2.4,6.2,7.5,3.9,11.3
2,Udoka Azubuike,SR,2019-20,C,Kansas,Big 12,31,859,31.3,0.685,0.748,15.3,26.9,21.5,7.1,1,10.9,19.6,22.9,397,118.2,82.9,2.9,2.6,5.5,5.6,8.7,14.3
3,Desmond Bane,SR,2019-20,G,Texas Christian,Big 12,32,1152,22.6,0.573,0.557,4.6,16.3,10.4,26,2.5,1.6,13.8,24.4,507,114.5,97.6,3.4,1.9,5.3,7.4,2.9,10.3
4,Freddie Gillespie,SR,2019-20,F,Baylor,Big 12,30,852,25.8,0.581,0.55,16.2,20.3,18.2,3.3,2.4,8.9,9.5,16.1,296,127.7,85.5,2.7,2.4,5,3.6,8.2,11.8
5,MaCio Teague,JR,2019-20,G,Baylor,Big 12,28,914,19.2,0.556,0.5,3.5,12.9,8.1,11.3,1.8,0.6,9.1,21.2,357,120.4,94.5,2.8,1.7,4.5,5.7,2.4,8.1
6,Jared Butler,SO,2019-20,G,Baylor,Big 12,30,911,21,0.546,0.518,1.8,10.6,6.1,22.9,3.2,0.5,14.3,28.3,443,109.7,92.1,2.5,2,4.4,6.3,2.7,9
7,Oscar Tshiebwe,FR,2019-20,F,West Virginia,Big 12,31,720,28.3,0.597,0.552,18.9,25.4,22,3.4,1.8,5.3,15.4,22.6,339,119.2,85.6,2.4,2,4.4,4.4,5,9.4
8,Marcus Garrett,JR,2019-20,G,Kansas,Big 12,31,999,16.8,0.502,0.477,2.2,13,8,25,3.3,0.9,16,17.2,334,109.6,89.5,1.8,2.4,4.2,3.7,5.6,9.3
9,Brady Manek,JR,2019-20,F,Oklahoma,Big 12,31,944,22.3,0.58,0.554,5,16.1,10.8,6.4,0.9,4.2,6.3,22.3,401,117.7,98.6,2.8,1.4,4.2,5.9,2.2,8
10,Kevin Samuel,SO,2019-20,C,Texas Christian,Big 12,32,913,25.3,0.608,0.653,13.6,21.1,17.3,3.8,2.3,10.4,14.6,17.6,292,113.7,91.4,1.9,2,3.9,2,7.3,9.3
11,Kristian Doolittle,SR,2019-20,F,Oklahoma,Big 12,29,942,22.6,0.525,0.48,7.2,21.4,14.7,14.2,2.3,1.5,12.4,27.1,453,104.8,94.2,1.9,1.8,3.8,3.3,3.5,6.8
12,Tyrese Haliburton,SO,2019-20,G,Iowa State,Big 12,22,807,25.9,0.631,0.611,4.6,13.7,9.2,35.3,3.8,2,18.7,20.1,365,121.5,101.1,2.7,1,3.8,9.1,3.1,12.1
13,Davide Moretti,JR,2019-20,G,Texas Tech,Big 12,31,1058,14.1,0.594,0.534,0.2,5.7,3.1,13.2,2,0,15.7,19.7,365,110.1,98.4,2,1.6,3.7,4.1,0.9,5
14,Cameron McGriff,SR,2019-20,F,Oklahoma State,Big 12,32,962,17.5,0.562,0.498,7.8,17,12.5,9.1,0.7,1.1,14.8,21.8,382,110.3,100.1,2.1,1.3,3.5,3.4,1.3,4.7
15,Xavier Sneed,SR,2019-20,F,Kansas State,Big 12,32,1041,17.1,0.491,0.441,3.1,14.9,8.7,12.2,3.3,1.3,9.9,25.5,421,102.4,95.5,1.6,1.9,3.5,3,2.7,5.7
16,Ochai Agbaji,SO,2019-20,G,Kansas,Big 12,31,1032,13.1,0.529,0.513,4.3,9.6,7.1,10.5,2.2,0.9,16.6,17.3,306,104.3,93.9,1.3,2,3.4,3.9,4.1,8
17,Matt Coleman,JR,2019-20,G,Texas,Big 12,30,1008,16.6,0.545,0.513,2.6,7.9,5.3,22.1,2.4,0.2,16.5,22.1,389,106.2,98.9,1.9,1.5,3.4,3.5,2.3,5.8
18,Kyler Edwards,SO,2019-20,G,Texas Tech,Big 12,31,1035,14.2,0.517,0.482,2.3,11.9,7.2,18.4,1.6,1.9,14.9,20.2,354,103,95.7,1.4,1.9,3.3,2.4,2.9,5.3
19,Jahmi'us Ramsey,FR,2019-20,G,Texas Tech,Big 12,27,842,19.1,0.546,0.531,3,12.4,7.8,16.1,2.5,2.5,12.7,26.2,364,104.6,93.2,1.6,1.7,3.3,3.8,3.2,7
20,Jermaine Haley,SR,2019-20,G,West Virginia,Big 12,30,728,19.8,0.582,0.567,8,11.5,9.7,16.6,2.9,0.8,17.8,18.2,267,113.5,91.6,1.6,1.6,3.2,5.2,5.6,10.8
21,T.J. Holyfield,SR,2019-20,F,Texas Tech,Big 12,31,756,18.8,0.593,0.574,8.5,14.1,11.4,10.2,2,7.7,18,19.5,267,108.9,90.7,1.4,1.7,3.1,2.5,7,9.5
22,Davion Mitchell,SO,2019-20,G,Baylor,Big 12,30,972,13.3,0.503,0.475,1.1,8.6,4.8,22.3,2.7,1.3,18.5,18.7,311,102.3,93.8,1.2,1.9,3.1,1.9,3.7,5.6
23,Austin Reaves,JR,2019-20,G,Oklahoma,Big 12,31,1030,17.3,0.52,0.439,2.2,14.2,8.5,18.8,1.7,0.8,14.9,25.6,456,102,99.4,1.7,1.5,3.1,3.5,1.9,5.4
24,Jericho Sims,JR,2019-20,F,Texas,Big 12,24,654,22.7,0.653,0.658,12.5,23.2,17.8,6.6,0.9,4.6,16.8,17.4,228,120.2,93.1,1.8,1.3,3.1,2.7,5.1,7.8
25,Derek Culver,SO,2019-20,F,West Virginia,Big 12,31,760,19.7,0.478,0.457,11.7,27.7,19.4,15.1,1.8,3.8,17.4,25.4,331,98.1,85.5,0.9,2.1,3,1,7,8.1
26,Terrence Shannon Jr.,FR,2019-20,G,Texas Tech,Big 12,29,682,18.6,0.568,0.493,5.7,15.4,10.7,8.9,2.2,2.1,12.9,21.8,267,112.2,92.6,1.6,1.4,3,2,3.2,5.2
27,Cartier Diarra,JR,2019-20,G,Kansas State,Big 12,32,1000,17.4,0.513,0.483,2.4,12.6,7.3,32.4,3.5,1.3,19.9,26.8,436,97.6,96.1,1.1,1.8,2.9,3.7,3.2,6.9
28,Isaac Likekele,SO,2019-20,G,Oklahoma State,Big 12,28,908,18.2,0.513,0.466,4.1,15.3,9.8,29.7,3.5,1.4,21,21.2,344,100.8,94.6,1.2,1.7,2.9,2.4,5.1,7.5
29,Miles McBride,FR,2019-20,G,West Virginia,Big 12,31,688,17.5,0.498,0.449,2.5,9.5,5.9,17.2,2.9,2.6,12.1,23.3,280,107.9,91.3,1.4,1.5,2.9,3.6,4.8,8.4
30,Mark Vital,JR,2019-20,G,Baylor,Big 12,29,756,16.7,0.461,0.465,12.5,14.9,13.7,13.1,4,2.6,17.7,15.4,214,102.6,87.4,0.8,2,2.8,2.2,7.9,10.1
31,Chris Clarke,SR,2019-20,G,Texas Tech,Big 12,30,728,16.7,0.507,0.46,8.1,24.7,16.7,35.4,2.1,0.5,28.8,16.6,248,103.7,90,1,1.7,2.7,1.5,5.2,6.7
32,Yor Anei,SO,2019-20,F,Oklahoma State,Big 12,32,650,20.6,0.541,0.487,8.9,17.3,13.2,5.5,1.7,11.8,14,21.9,250,106.9,92.7,1.2,1.4,2.6,0,7.6,7.7
33,Lindy Waters,SR,2019-20,G,Oklahoma State,Big 12,31,982,13.4,0.497,0.448,1.9,12.8,7.5,15.8,2.2,0.3,13.2,19.7,321,102,99.1,1.2,1.5,2.6,2.4,2.3,4.7
34,Solomon Young,JR,2019-20,F,Iowa State,Big 12,32,664,22.5,0.588,0.54,8.7,12.7,10.7,7.1,1.8,4.7,12.2,22.7,292,115.8,104.3,1.9,0.7,2.5,2.7,1.7,4.4
35,Christian Braun,FR,2019-20,G,Kansas,Big 12,31,569,14.8,0.573,0.554,4.5,12.9,9,4.5,2.2,1.4,8.4,13.9,150,121.1,91.9,1.2,1.2,2.4,4.4,3.7,8.1
36,Isaiah Moss,SR,2019-20,G,Kansas,Big 12,30,738,11.4,0.541,0.507,1.5,8.5,5.2,4.2,1.1,0.2,9.8,16.8,206,110.4,97.2,1.2,1.2,2.4,3.7,1.3,5
37,Courtney Ramey,SO,2019-20,G,Texas,Big 12,31,977,13.1,0.485,0.464,2.1,12.7,7.4,19.6,1.9,0.2,15.7,22.5,344,96.5,97.9,0.8,1.6,2.4,1.1,2.5,3.6
38,Rasir Bolton,SO,2019-20,G,Iowa State,Big 12,30,925,16.5,0.537,0.469,1.6,11.1,6.4,18.2,2,0.5,16.9,26.4,422,102.7,106.9,1.6,0.7,2.3,2.8,-0.6,2.2
39,Jaire Grayer,SR,2019-20,G,Texas Christian,Big 12,32,769,14.5,0.547,0.54,8.5,13.9,11.1,4.4,1.7,1.5,12.1,16.9,217,109.4,100.3,1.2,1.1,2.3,2.8,0.9,3.8
40,Thomas Dziagwa,SR,2019-20,G,Oklahoma State,Big 12,31,742,13.7,0.61,0.596,0.5,6.1,3.4,7.5,1.4,0,12.6,18.1,232,113,104.1,1.4,0.7,2.2,5.2,-0.4,4.8
41,Andrew Jones,SO,2019-20,G,Texas,Big 12,31,823,14.7,0.529,0.51,0.9,9.4,5.1,15.9,1.7,0.9,15.4,25.6,327,99,99.4,1,1.2,2.2,2.2,1.1,3.4
42,David McCormack,SO,2019-20,F,Kansas,Big 12,29,425,23.6,0.572,0.529,13.3,18.5,16.1,8.6,1.8,3.3,15.4,24.9,198,112.5,88.9,1.2,1,2.2,3,3.9,6.9
43,Devonte Bandoo,SR,2019-20,G,Baylor,Big 12,30,774,11.3,0.5,0.479,3.9,12.2,7.9,11,1.4,0.3,16.7,17.9,221,100.1,95.8,0.7,1.4,2.1,1.1,2.6,3.7
44,Mike McGuirl,JR,2019-20,G,Kansas State,Big 12,29,717,13,0.556,0.535,2.9,8.9,5.8,15.8,2.2,0.4,13.9,15,197,111.6,100.7,1.2,1,2.1,2.9,1.9,4.7
45,RJ Nembhard,SO,2019-20,G,Texas Christian,Big 12,29,930,13.1,0.478,0.431,1,13,6.9,23.6,1.8,0.6,16.8,24.7,351,96.7,101,0.8,1.2,2.1,0.6,0.8,1.4
46,Kevin McCullar,FR,2019-20,G,Texas Tech,Big 12,29,538,16,0.579,0.543,7,13.8,10.5,7.8,3.8,1.9,19.7,18.1,168,103.9,89.7,0.7,1.3,2,1.5,4.9,6.5
47,George Conditt IV,SO,2019-20,F,Iowa State,Big 12,32,523,23.9,0.571,0.553,14.7,19.7,17.2,6.4,2.1,10.2,18.6,23,225,106.5,97.9,1,0.8,1.9,1,5.3,6.4
48,Jase Febres,JR,2019-20,G,Texas,Big 12,23,701,11.7,0.542,0.521,2.2,7.3,4.8,6,1.1,1.6,10.3,16.9,193,107.3,101.2,1,0.9,1.9,3.1,1.9,5
49,Michael Jacobson,SR,2019-20,F,Iowa State,Big 12,32,793,14.8,0.495,0.467,10.1,17.1,13.7,7.4,0.9,1.8,11.6,17.8,260,106.3,106.1,1.2,0.6,1.8,1.3,0.4,1.7
50,Emmitt Matthews Jr.,SO,2019-20,F,West Virginia,Big 12,31,658,10.3,0.472,0.451,6,12.9,9.3,4.7,1.1,1.1,14.6,17.3,181,98.4,94.7,0.5,1.2,1.7,0.8,3.1,3.9
51,Sean McNeil,SO,2019-20,G,West Virginia,Big 12,28,419,13.1,0.525,0.481,1.5,7.4,4.3,6.6,1.2,0.9,6.9,17.9,135,119,96.9,1,0.7,1.7,4.1,1.6,5.7
52,Kalib Boone,FR,2019-20,F,Oklahoma State,Big 12,31,362,22.3,0.589,0.549,13.1,16.3,14.7,8.2,1.1,8.1,15,20.7,147,115.5,96.1,1,0.6,1.6,2.3,5.2,7.5
53,Dajuan Gordon,FR,2019-20,G,Kansas State,Big 12,32,773,11.6,0.526,0.511,7.7,9.4,8.5,6.5,3.1,0.8,20.7,16.1,197,95.4,98.4,0.4,1.2,1.6,0.8,3.4,4.2
54,Jamal Bieniemy,SO,2019-20,G,Oklahoma,Big 12,31,990,8.4,0.437,0.411,2.1,10.8,6.7,15.9,2,0.5,19.2,11.9,196,91.4,100.5,0.1,1.3,1.5,0.4,3.5,4
55,Makol Mawien,SR,2019-20,F,Kansas State,Big 12,32,681,13.8,0.517,0.466,8.9,22,15.2,5.8,1.8,5.2,22.6,22.5,230,91,94,0.1,1.3,1.5,-3.4,4.4,1
56,Chase Harler,SR,2019-20,G,West Virginia,Big 12,31,507,9.9,0.474,0.465,3.1,4.5,3.8,9.4,2,1.4,11.8,15.1,128,103.9,96,0.5,0.9,1.4,2.4,3.5,5.9
57,De'Vion Harmon,FR,2019-20,G,Oklahoma,Big 12,31,880,10,0.482,0.447,0.8,5.7,3.3,13.2,2.3,0.4,14.7,16.2,229,94.9,102.4,0.4,1,1.4,0.9,1.8,2.7
58,Kur Kuath,SR,2019-20,F,Oklahoma,Big 12,30,318,23,0.655,0.652,6.3,14.1,10.4,3.3,1.6,15.4,13.4,14.5,93,121.1,91.2,0.7,0.7,1.4,0.7,10.1,10.8
59,Matthew Mayer,SO,2019-20,G,Baylor,Big 12,30,349,17.6,0.511,0.488,5.7,13.1,9.3,13.8,2.6,1.3,12.9,23.5,137,106.1,92,0.7,0.8,1.4,2.3,2.9,5.2
60,Francisco Farabello,FR,2019-20,G,Texas Christian,Big 12,30,617,9.9,0.565,0.543,0.9,7.4,4.1,20.1,2.4,0.7,26.6,11.4,126,103,101.9,0.5,0.7,1.3,0.4,1.2,1.5
61,Kai Jones,FR,2019-20,F,Texas,Big 12,27,450,13.7,0.561,0.546,7.4,15.6,11.5,4.3,1.9,6.9,21,12.9,99,101.8,92.9,0.4,0.9,1.3,-0.5,7,6.5
62,Jaedon Ledee,SO,2019-20,F,Texas Christian,Big 12,30,350,15.3,0.601,0.523,14.9,14,14.5,1.6,2.3,3.8,17,12.3,91,122.6,96.9,0.7,0.6,1.3,0.9,2.7,3.6
63,Taz Sherman,JR,2019-20,G,West Virginia,Big 12,31,406,13.9,0.502,0.474,2.4,4.5,3.4,12.4,2.6,2,15,22.5,148,102.2,94.7,0.5,0.8,1.3,2.8,2.8,5.6
64,Avery Benson,SO,2019-20,G,Texas Tech,Big 12,31,299,13.2,0.607,0.573,5.9,11.9,9,4.2,2.9,2.7,4.2,8.2,55,135.8,92.1,0.5,0.6,1.2,3,4.8,7.8
65,Jonathan Laurent,SR,2019-20,G,Oklahoma State,Big 12,30,504,11.7,0.549,0.504,7.6,11.7,9.7,5.3,1.3,1,19.5,17.7,151,101.1,101.2,0.5,0.6,1.2,1.1,1.1,2.3
66,Gabe Osabuohien,JR,2019-20,F,West Virginia,Big 12,28,515,10.3,0.406,0.361,9.3,15.6,12.3,18.3,3.8,2.1,29.8,13.8,118,85.2,86.6,-0.2,1.4,1.2,0.1,8.5,8.6
67,Prentiss Nixon,SR,2019-20,G,Iowa State,Big 12,32,941,10.1,0.446,0.424,0.9,11.8,6.3,13.6,2.5,0.6,13.9,20.9,293,90.4,105.3,0.1,0.8,1,0.2,0.4,0.6
68,Terrence Lewis,JR,2019-20,G,Iowa State,Big 12,23,313,17.8,0.615,0.582,7.3,9.1,8.2,7.8,1.1,1.7,17,21.4,126,111.6,108.9,0.7,0.2,0.9,3.6,-1.3,2.2
69,Montavious Murphy,FR,2019-20,F,Kansas State,Big 12,19,470,8.8,0.507,0.475,5.4,13,9,5.6,1.4,0.8,17.7,13,99,97.9,100.8,0.3,0.6,0.9,-0.5,2.3,1.8
70,David Sloan,JR,2019-20,G,Kansas State,Big 12,32,623,10.3,0.469,0.453,1.1,7,3.9,26.4,2.2,0.8,20.5,19,184,91.8,101.4,0.2,0.8,0.9,-1.2,0.6,-0.7
71,Keylan Boone,FR,2019-20,G,Oklahoma State,Big 12,26,236,16.3,0.494,0.485,11.3,17.4,14.4,5.3,2.5,2.2,10,17.3,72,107.1,95.4,0.4,0.4,0.8,2.4,2.3,4.8
72,Levi Stockard III,JR,2019-20,F,Kansas State,Big 12,32,530,8.4,0.533,0.5,5.9,13.2,9.4,4,2.2,1.7,25.6,14.5,114,88.9,98.1,0,0.8,0.8,-3,3.4,0.3
73,Alondes Williams,JR,2019-20,G,Oklahoma,Big 12,31,516,10.1,0.511,0.491,2.4,9.7,6.2,7.3,1.2,0.4,16.1,21.6,170,92.3,102.6,0.2,0.6,0.8,-0.6,0.1,-0.5
74,Antonio Gordon,FR,2019-20,F,Kansas State,Big 12,26,451,9.8,0.465,0.455,8.9,16.6,12.6,3.8,1.8,2,18.7,16.5,110,89.5,97.7,0,0.7,0.7,-1.7,2.2,0.6
75,Kamaka Hepa,SO,2019-20,F,Texas,Big 12,22,296,9.8,0.49,0.475,4.4,13.3,8.8,8.4,0.8,4.9,15.5,13.9,66,98.6,97.3,0.2,0.5,0.7,0.1,4.3,4.4
76,Tristan Clark,JR,2019-20,F,Baylor,Big 12,22,289,8.8,0.494,0.475,5.8,15.5,10.5,7.6,0.8,4,22.8,19.9,82,88,93.1,0,0.6,0.6,-3.7,4,0.3
77,Edric Dennis,SR,2019-20,G,Texas Christian,Big 12,32,671,7.5,0.437,0.41,0.7,8.4,4.5,22.4,2.4,0.5,21.6,22.4,206,85.4,101.5,-0.3,0.8,0.6,-1.6,0,-1.6
78,Tristan Enaruna,FR,2019-20,G,Kansas,Big 12,30,327,9,0.411,0.395,6.7,15.3,11.3,9.6,2.5,3.6,24.5,17.8,81,81,88.9,-0.2,0.8,0.6,-1.5,5.9,4.4
79,Jalen Hill,FR,2019-20,F,Oklahoma,Big 12,30,326,9.4,0.468,0.434,5.8,14.1,10.1,6.7,1.4,3.6,19.5,12.1,66,93.1,98.4,0.1,0.5,0.6,-1.5,4.2,2.7
80,Victor Iwuakor,FR,2019-20,F,Oklahoma,Big 12,26,225,14.1,0.526,0.48,11.4,17.2,14.5,3.5,2.6,3.8,22,18.6,73,97.3,93.8,0.2,0.4,0.6,-1.6,3.7,2.1
81,Jordan McCabe,SO,2019-20,G,West Virginia,Big 12,31,420,6.3,0.422,0.379,1,7.7,4.2,22.3,2.3,0.3,26.8,17.7,108,83.2,94.6,-0.2,0.8,0.6,-0.7,2.5,1.8
82,Flo Thamba,SO,2019-20,F,Baylor,Big 12,19,172,13.3,0.521,0.481,9.1,19.1,14,2.1,0.3,8.7,14.5,14.1,44,108.1,90.2,0.2,0.4,0.6,-2.2,5.6,3.4
83,Silvio De Sousa,JR,2019-20,F,Kansas,Big 12,18,148,15,0.512,0.5,17.4,21.6,19.6,2.3,0.8,11.8,27,21.6,52,91.7,84.8,0,0.4,0.5,-2.6,6.8,4.2
84,PJ Fuller,FR,2019-20,G,Texas Christian,Big 12,32,627,7.5,0.454,0.419,2,9,5.5,16.4,1.8,2.7,22.6,21.7,182,83.9,101.1,-0.3,0.8,0.5,-3,1.5,-1.4
85,Tre Jackson,FR,2019-20,G,Iowa State,Big 12,31,670,6.5,0.48,0.462,1,8,4.5,10.2,2.2,0.5,21.1,13,133,89.3,107.5,0,0.4,0.5,0.2,0.6,0.8
86,Zion Griffin,SO,2019-20,F,Iowa State,Big 12,30,322,10.6,0.478,0.477,6.1,14.2,10.1,4,1.9,3,14.7,16.8,84,93.5,104.2,0.1,0.3,0.4,-0.2,0.6,0.4
87,Royce Hamm Jr.,JR,2019-20,F,Texas,Big 12,30,369,7.5,0.542,0.483,7.4,19.1,13.2,5.8,0.5,5,37.4,17,86,79.1,95.4,-0.3,0.7,0.4,-5.4,4.9,-0.4
88,Gerald Liddell,SO,2019-20,F,Texas,Big 12,15,275,8.5,0.447,0.435,5.6,16,10.8,10.8,1.8,4.1,23.7,18.7,71,82.4,94.2,-0.2,0.5,0.4,-3.5,5.4,1.9
89,Clarence Nadolny,FR,2019-20,G,Texas Tech,Big 12,24,144,11.7,0.509,0.433,3.5,15.6,9.7,17.1,2,0,19.2,20.6,50,99.3,93.6,0.2,0.3,0.4,-0.8,1.7,1
90,Brock Cunningham,FR,2019-20,F,Texas,Big 12,16,162,7.4,0.413,0.4,5.9,14.7,10.3,5.6,2.6,2.5,15.2,10.8,27,90.9,93.6,0,0.3,0.3,-1,5,4.1
91,Logan Routt,SR,2019-20,F,West Virginia,Big 12,27,162,9.7,0.441,0.433,15.1,12.8,14,3.4,2.5,1.5,25.2,15,39,87,91.1,0,0.4,0.3,-1,4.7,3.7
92,Russel Tchewa,FR,2019-20,C,Texas Tech,Big 12,23,117,13.1,0.509,0.5,8.6,13.1,10.9,7.2,1.5,7,19.4,20.5,36,92.2,92.6,0,0.2,0.3,-2.9,4.9,2
93,Avery Anderson III,FR,2019-20,G,Oklahoma State,Big 12,30,459,7.9,0.424,0.371,2.3,13.3,7.9,18.8,3.9,2.2,27,22.7,134,75.6,93.7,-0.7,0.9,0.2,-3.9,4.7,0.8
94,Caleb Grill,FR,2019-20,G,Iowa State,Big 12,29,400,5.3,0.416,0.407,2.3,11.4,6.9,7.1,2,0.5,17.9,11.1,64,84.4,106.5,-0.1,0.3,0.2,-0.8,0.8,0
95,Donovan Williams,FR,2019-20,G,Texas,Big 12,26,285,7.1,0.452,0.425,2.5,8.4,5.4,5.8,2.8,1.4,20.8,22.4,79,79.1,97.1,-0.3,0.5,0.2,-3.4,2.3,-1.2
96,Brandon Knapper,SO,2019-20,G,West Virginia,Big 12,27,227,2.2,0.36,0.322,1.9,10.1,5.8,15.4,1,0.5,18.5,24.8,70,77.6,96.2,-0.3,0.4,0.1,-3.5,1.1,-2.4
97,Dee Mitchell,SO,2019-20,G,Oklahoma State,Big 12,19,112,3.1,0.503,0.5,0,7,3.5,12.7,1.6,1.1,46.8,6.8,11,72.2,102.8,-0.1,0.1,0.1,-2.7,2.2,-0.5
98,Chris Harris Jr.,FR,2019-20,G,Oklahoma State,Big 12,22,331,4.1,0.348,0.347,1,7.1,4.1,7.2,2.3,0,10.2,18.2,70,74.8,101.7,-0.4,0.4,0,-2.4,0.5,-1.9
99,Will Baker,FR,2019-20,C,Texas,Big 12,23,194,1.4,0.322,0.319,8.6,18.4,13.5,8.3,1.6,1.1,20.8,26.4,54,65.2,95.2,-0.6,0.4,-0.2,-6.5,1.2,-5.3
100,Hidde Roessink,FR,2019-20,F,Oklahoma State,Big 12,20,138,-0.9,0.229,0.241,8.4,12.9,10.7,2.6,1.3,0.9,21.6,15.4,19,53.8,100.8,-0.4,0.2,-0.2,-6.4,1,-5.4
1,Luka Garza,JR,2019-20,C,Iowa,Big Ten,31,991,34.4,0.594,0.578,12.5,21.2,16.9,9.3,1.5,6.1,8.4,33.4,640,120.3,99.5,4.7,1.4,6.1,8.4,2.4,10.8
2,Jalen Smith,SO,2019-20,F,Maryland,Big Ten,31,970,29.3,0.626,0.59,11.5,25.6,18.6,6,1.3,8.2,12.2,22.8,444,123.9,88.9,3.6,2.4,6,5.8,6.5,12.3
3,Daniel Oturu,SO,2019-20,C,Minnesota,Big Ten,31,1050,30.7,0.612,0.585,12,23.3,17.8,7.9,1,7.1,14.7,28.8,562,115.1,92.9,3.7,2.2,5.9,5.2,5,10.2
4,Xavier Tillman,JR,2019-20,F,Michigan State,Big Ten,31,995,26.5,0.593,0.572,9.9,23.9,17.5,18.1,2.1,6.9,14.5,21,432,119.5,86.5,3.1,2.7,5.8,5.8,9.2,15
5,Trayce Jackson-Davis,FR,2019-20,F,Indiana,Big Ten,32,939,27.6,0.6,0.566,11.8,21.2,16.5,8.5,1.4,7.3,10.4,21.5,421,124.3,94.1,3.4,1.8,5.3,5.2,6.3,11.5
6,Anthony Cowan,SR,2019-20,G,Maryland,Big Ten,31,1076,20.8,0.554,0.469,1.8,9.8,5.8,29,1.6,0.5,13.1,24.8,518,117,99.6,3.6,1.5,5.2,7.2,1.7,8.9
7,Cassius Winston,SR,2019-20,G,Michigan State,Big Ten,30,980,23,0.585,0.536,0.7,7.1,4.2,36.5,2.1,0.1,16.8,29.1,553,114.5,98.5,3.5,1.5,5,7.5,0.9,8.4
8,Kaleb Wesson,JR,2019-20,F,Ohio State,Big Ten,31,915,23.3,0.568,0.518,9.9,26.1,18.4,14.3,1.5,4,16.8,26.1,435,111.2,89.8,2.6,2.2,4.7,4.5,5.8,10.3
